label,index,OBJECTID,YearBuilt1,HEIGHT,UseDescription,orientation,street_width,second_type,idx,building_reference
residential_0,18875,18875,1900,3,Residential,245.0,9.789999999999988,Housing,18875,7711002DG1071B
residential_2,250,250,1959,3,Residential,174.99999999999997,8.729999999999995,Housing,250,0019108DG2001A
residential_3,18776,18776,1994,9,Residential,124.99999999999999,26.62,Housing,18776,7707063DG1070B
residential_4,31478,31478,1936,3,Residential,260.0,5.539999999999995,Housing,31478,9021120DG1092B
residential_0,6841,6841,1979,9,Residential,285.0,32.38999999999999,Housing,6841,6517503DG1061B
residential_4,22609,22609,1900,3,Residential,249.99999999999997,5.489999999999991,Housing,22609,8024264DG1082B
residential_2,3027,3027,1999,6,Residential,174.99999999999997,8.149999999999995,Housing,3027,0899003DF2909G
residential_2,11004,11004,1960,3,Residential,210.0,12.099999999999998,Housing,11004,6935537DG1063D
residential_3,11395,11395,1970,3,Residential,180.0,9.78,Housing,11395,7015620DG1071B
residential_4,35071,35071,2005,9,Residential,79.99999999999999,7.139999999999989,Housing,35071,9426511DG1092D
residential_0,32912,32912,2005,9,Residential,120.0,26.959999999999994,Housing,32912,9219023DG1091B
residential_3,24305,24305,1949,3,Residential,260.0,39.779999999999994,Housing,24305,8226130DG1082D
residential_4,24094,24094,1945,3,Residential,84.99999999999997,5.5699999999999905,Housing,24094,8216807DG1081B
residential_2,30817,30817,1979,21,Residential,124.99999999999999,45.089999999999996,Housing,30817,8920519DG1082B
residential_3,26200,26200,1972,6,Residential,345.0,11.779999999999989,Housing,26200,8507404DG1080B
residential_2,26191,26191,1949,3,Residential,210.0,37.02,Housing,26191,8451004DG1085F
residential_3,19888,19888,1910,6,Residential,345.0,13.919999999999996,Housing,19888,7812801DG1071B
residential_0,13010,13010,1971,12,Residential,275.0,9.029999999999998,Housing,13010,7117823DG1071B
residential_0,1033,1033,1995,3,Residential,134.99999999999997,6.01,Housing,1033,0179823DF2907G
residential_4,6950,6950,1957,9,Residential,75.0,12.289999999999992,Housing,6950,6521714DG1062B
residential_2,14973,14973,1970,3,Residential,295.0,5.289999999999995,Housing,14973,7299107DF1979H
residential_3,3136,3136,1980,3,Residential,174.99999999999997,10.45999999999999,Housing,3136,4832008DG1043C
residential_2,22489,22489,1900,3,Residential,335.0,10.61,Housing,22489,8022712DG1082B
residential_4,22718,22718,2023,3,Residential,79.99999999999999,0.0,Housing,22718,8028076DG1082D
residential_2,8741,8741,1980,9,Residential,215.0,8.09999999999999,Housing,8741,6726634DG1062D
residential_2,17788,17788,2003,3,Residential,165.0,5.449999999999992,Housing,17788,7615322DG1071B
residential_3,17419,17419,1950,3,Residential,180.0,24.769999999999996,Housing,17419,7538705DG1073D
residential_1,24214,24214,1880,9,Residential,99.99999999999999,7.389999999999989,Housing,24214,8225637DG1082D
residential_1,24185,24185,1933,3,Residential,104.99999999999997,6.669999999999999,Housing,24185,8225621DG1082D
residential_0,32803,32803,1951,3,Residential,255.00000000000003,12.059999999999999,Housing,32803,9218026DG1091B
residential_0,26080,26080,1970,12,Residential,79.99999999999999,9.979999999999997,Housing,26080,8433705DG1083D
residential_4,37065,37065,2000,3,Residential,280.0,11.969999999999995,Housing,37065,9827213DG1092D
residential_2,30906,30906,1953,3,Residential,305.0,15.75,Housing,30906,8929105DG1082D
residential_0,30605,30605,1976,9,Residential,180.0,32.16,Housing,30605,8908411DG1080B
residential_0,10279,10279,2006,9,Residential,79.99999999999999,13.899999999999991,Housing,10279,6914311DG1061B
residential_0,23474,23474,1980,18,Residential,45.0,29.60999999999999,Housing,23474,8132402DG1083D
residential_3,28192,28192,1979,6,Residential,174.99999999999997,9.969999999999994,Housing,28192,8632431DG1083D
residential_2,8842,8842,1967,3,Residential,134.99999999999997,4.759999999999997,Housing,8842,6736208DG1063D
residential_2,16775,16775,1949,6,Residential,154.99999999999997,7.789999999999999,Housing,16775,7513373DG1071B
residential_0,4756,4756,1996,3,Residential,174.99999999999997,11.259999999999994,Housing,4756,5857127DG1055F
residential_3,25178,25178,1921,3,Residential,170.0,9.819999999999999,Housing,25178,8330524DG1083D
residential_1,25038,25038,1930,3,Residential,134.99999999999997,9.359999999999998,Housing,25038,8328011DG1082D
residential_2,6482,6482,2005,9,Residential,75.0,11.719999999999995,Housing,6482,6419222DG1061B
residential_4,18824,18824,1929,3,Residential,84.99999999999997,9.829999999999988,Housing,18824,7709310DG1070B
residential_3,30745,30745,1980,12,Residential,255.00000000000003,12.289999999999992,Housing,30745,8915730DG1081B
residential_2,10339,10339,1948,3,Residential,270.0,10.419999999999991,Housing,10339,6914634DG1061B
residential_4,32640,32640,1950,3,Residential,75.0,11.919999999999995,Housing,32640,9216010DG1091B
residential_2,28343,28343,2022,6,Residential,34.999999999999986,24.919999999999987,Housing,28343,8633462DG1083D
residential_2,17559,17559,1966,3,Residential,165.0,11.889999999999997,Housing,17559,7608822DG1070B
residential_4,35020,35020,1974,3,Residential,255.00000000000003,11.809999999999999,Housing,35020,9421750DG1092B
residential_4,30846,30846,1974,18,Residential,345.0,9.719999999999994,Housing,30846,8921707DG1082B
residential_4,37125,37125,1962,3,Residential,99.99999999999999,11.879999999999994,Housing,37125,9828308DG1092D
residential_2,26251,26251,2007,3,Residential,345.0,9.919999999999991,Housing,26251,8508504DG1080B
residential_2,190,190,1998,3,Residential,349.99999999999994,6.679999999999987,Housing,190,0018550DG2001A
residential_2,201,201,1968,6,Residential,349.99999999999994,7.670000000000001,Housing,201,0018806DG2001A
residential_4,14833,14833,1975,3,Residential,0.0,0.0,Housing,14833,7235835DG1073D
residential_4,6810,6810,1960,3,Residential,75.0,24.71999999999999,Housing,6810,6516509DG1061B
residential_2,1173,1173,2004,12,Residential,315.0,10.349999999999996,Housing,1173,0219031DG2001A
residential_3,31429,31429,1960,6,Residential,345.0,15.759999999999987,Housing,31429,9020003DG1092B
residential_2,3076,3076,1990,9,Residential,300.0,8.50999999999999,Housing,3076,0983016DF2908G
residential_1,22658,22658,1960,3,Residential,79.99999999999999,9.899999999999997,Housing,22658,8028021DG1082D
residential_2,8601,8601,1954,3,Residential,45.0,9.769999999999994,Housing,8601,6723709DG1062B
residential_0,8590,8590,1997,12,Residential,335.0,68.14,Housing,8590,6723701DG1062B
residential_0,18997,18997,1900,9,Residential,64.99999999999997,7.639999999999989,Housing,18997,7712618DG1071B
residential_2,31908,31908,1954,3,Residential,345.0,11.909999999999991,Housing,31908,9116606DG1091B
residential_2,14512,14512,1968,3,Residential,285.0,69.94999999999999,Housing,14512,7229001DG1072D
residential_2,6531,6531,1970,6,Residential,39.99999999999998,13.52999999999999,Housing,6531,6421204DG1062B
residential_3,21613,21613,2011,12,Residential,355.0,11.629999999999994,Housing,21613,7931504DG1073D
residential_3,21582,21582,1951,6,Residential,349.99999999999994,12.079999999999993,Housing,21582,7930005DG1073D
residential_1,23487,23487,1950,3,Residential,265.0,0.0,Housing,23487,8132609DG1083D
residential_0,2138,2138,1982,3,Residential,79.99999999999999,10.309999999999997,Housing,2138,0588105DF2908G
residential_2,35193,35193,1963,9,Residential,260.0,26.98,Housing,35193,9428713DG1092D
residential_0,35202,35202,2003,3,Residential,79.99999999999999,13.749999999999996,Housing,35202,9428720DG1092D
residential_3,24176,24176,2017,6,Residential,4.999999999999993,5.219999999999999,Housing,24176,8225617DG1082D
residential_2,5758,5758,1952,3,Residential,340.0,7.899999999999993,Housing,5758,6317304DG1061B
residential_2,37307,37307,1990,3,Residential,34.999999999999986,11.94999999999999,Housing,37307,9833504DG1093D
residential_3,21910,21910,1930,3,Residential,170.0,9.899999999999997,Housing,21910,8011332DG1081B
residential_0,14980,14980,1979,6,Residential,49.99999999999999,14.459999999999999,Housing,14980,7299110DF1979H
residential_2,13372,13372,1992,3,Residential,134.99999999999997,29.63,Housing,13372,7135712DG1073D
residential_1,18505,18505,1930,3,Residential,90.0,11.589999999999995,Housing,18505,7632339DG1073D
residential_2,8423,8423,1950,3,Residential,0.0,9.859999999999998,Housing,8423,6721205DG1062B
residential_3,11277,11277,1961,3,Residential,185.0,7.959999999999985,Housing,11277,7013225DG1071B
residential_2,1211,1211,1960,12,Residential,260.0,41.88999999999999,Housing,1211,0236014DG2003C
residential_1,13232,13232,1989,3,Residential,260.0,12.059999999999999,Housing,13232,7133335DG1073D
residential_2,1180,1180,2009,21,Residential,260.0,0.0,Housing,1180,0221005DG2001A
residential_3,163,163,1975,3,Residential,129.99999999999997,10.86,Housing,163,0018525DG2001A
residential_2,3085,3085,1984,3,Residential,295.0,8.189999999999994,Housing,3085,0990604DF2909G
residential_0,35342,35342,1960,15,Residential,34.999999999999986,55.73,Housing,35342,9436240DG1093D
residential_0,5618,5618,1958,3,Residential,280.0,6.159999999999994,Housing,5618,6300118DG1060B
residential_1,21850,21850,1930,3,Residential,99.99999999999999,12.299999999999997,Housing,21850,8009417DG1080B
residential_2,37247,37247,1982,9,Residential,215.0,11.909999999999991,Housing,37247,9832402DG1093D
residential_0,21753,21753,1995,21,Residential,174.99999999999997,25.08999999999999,Housing,21753,7936801DG1073D
residential_3,19729,19729,1997,3,Residential,0.0,11.449999999999989,Housing,19729,7736324DG1073D
residential_2,28021,28021,1991,9,Residential,94.99999999999999,13.77999999999999,Housing,28021,8624303DG1082B
residential_2,23656,23656,1979,3,Residential,174.99999999999997,22.109999999999992,Housing,23656,8149302DG1084D
residential_4,4574,4574,1999,6,Residential,94.99999999999999,52.60999999999999,Housing,4574,5718309DG1051B
residential_2,31848,31848,1974,12,Residential,300.0,30.470000000000002,Housing,31848,9108101DG1090B
residential_3,19638,19638,1930,3,Residential,180.0,14.389999999999988,Housing,19638,7729417DG1072D
residential_2,17829,17829,1992,3,Residential,75.0,9.819999999999999,Housing,17829,7616013DG1071B
residential_0,32433,32433,1965,3,Residential,115.0,8.25999999999999,Housing,32433,9180812DF1998H
residential_0,23747,23747,1960,3,Residential,75.0,11.939999999999985,Housing,23747,8206505DG1080B
residential_2,16446,16446,1979,21,Residential,355.0,39.809999999999995,Housing,16446,7431507DG1073D
residential_2,4465,4465,1999,3,Residential,45.0,11.879999999999994,Housing,4465,5701208DG1050B
residential_4,31959,31959,1964,3,Residential,260.0,8.029999999999996,Housing,31959,9117527DG1091B
residential_2,13323,13323,1965,9,Residential,19.99999999999997,132.71,Housing,13323,7135101DG1073D
residential_2,1300,1300,1986,9,Residential,230.0,9.95999999999999,Housing,1300,0286315DF2908G
residential_4,11226,11226,2019,6,Residential,275.0,9.109999999999996,Housing,11226,7012338DG1071B
residential_2,3194,3194,2007,6,Residential,124.99999999999999,8.459999999999987,Housing,3194,4933502DG1043C
residential_1,23844,23844,1890,3,Residential,280.0,11.809999999999999,Housing,23844,8210831DG1081B
residential_2,37356,37356,1990,3,Residential,39.99999999999998,133.5,Housing,37356,9833817DG1093D
residential_3,26022,26022,1953,3,Residential,349.99999999999994,9.859999999999998,Housing,26022,8432705DG1083D
residential_3,5649,5649,1994,3,Residential,9.999999999999986,12.23,Housing,5649,6311170DG1061B
residential_2,24067,24067,2004,15,Residential,129.99999999999997,20.28,Housing,24067,8215058DG1081B
residential_2,35082,35082,2003,3,Residential,215.0,15.96,Housing,35082,9426519DG1092D
residential_0,35313,35313,1960,15,Residential,215.0,53.629999999999995,Housing,35313,9436217DG1093D
residential_3,26162,26162,1975,3,Residential,170.0,28.27999999999999,Housing,26162,8448006DG1084D
residential_2,37187,37187,1987,9,Residential,215.0,7.919999999999986,Housing,37187,9831109DG1093D
residential_2,14891,14891,1930,3,Residential,225.00000000000003,11.589999999999995,Housing,14891,7236714DG1073D
residential_2,1240,1240,2007,3,Residential,305.0,9.069999999999997,Housing,1240,0278008DF2907G
residential_2,13263,13263,1980,9,Residential,210.0,26.919999999999995,Housing,13263,7133624DG1073D
residential_3,132,132,1986,3,Residential,180.0,8.25999999999999,Housing,132,0017306DG2001A
residential_2,3345,3345,2011,6,Residential,129.99999999999997,10.639999999999995,Housing,3345,5133306DG1053D
residential_0,16506,16506,1997,6,Residential,265.0,14.139999999999988,Housing,16506,7436025DG1073D
residential_2,16697,16697,1979,3,Residential,355.0,13.429999999999984,Housing,16697,7511262DG1071B
residential_2,6420,6420,1963,3,Residential,154.99999999999997,7.729999999999992,Housing,6420,6418319DG1061B
residential_2,14792,14792,1975,15,Residential,345.0,11.809999999999999,Housing,14792,7235202DG1073D
residential_4,21702,21702,1983,3,Residential,84.99999999999997,12.269999999999985,Housing,21702,7933616DG1073D
residential_1,30476,30476,1963,6,Residential,260.0,15.909999999999998,Housing,30476,8833530DG1083D
residential_3,19778,19778,1931,3,Residential,170.0,9.799999999999992,Housing,19778,7808728DG1070B
residential_1,23596,23596,1997,21,Residential,174.99999999999997,34.36999999999998,Housing,23596,8137824DG1083D
residential_0,32573,32573,1972,9,Residential,260.0,12.259999999999998,Housing,32573,9215029DG1091B
residential_0,12208,12208,1967,3,Residential,290.0,37.02,Housing,12208,7034403DG1073D
residential_4,12199,12199,1960,3,Residential,260.0,7.989999999999996,Housing,12199,7034228DG1073D
residential_2,30771,30771,1972,15,Residential,260.0,12.099999999999998,Housing,30771,8916211DG1081B
residential_3,32674,32674,1988,3,Residential,165.0,12.02,Housing,32674,9216713DG1091B
residential_2,23691,23691,2003,3,Residential,24.999999999999996,19.759999999999994,Housing,23691,8187108DF1988H
residential_2,9559,9559,1960,9,Residential,255.00000000000003,10.009999999999993,Housing,9559,6819508DG1061B
residential_3,28377,28377,1973,9,Residential,349.99999999999994,13.72,Housing,28377,8635110DG1083D
residential_2,4622,4622,1980,3,Residential,145.0,8.83999999999999,Housing,4622,5792042DF1959H
residential_4,14495,14495,1990,6,Residential,260.0,9.889999999999995,Housing,14495,7228714DG1072D
residential_3,6727,6727,1960,3,Residential,195.00000000000003,16.91,Housing,6727,6511012DG1061B
residential_1,27109,27109,1953,3,Residential,79.99999999999999,9.99999999999999,Housing,27109,8532610DG1083D
residential_3,27298,27298,1965,12,Residential,349.99999999999994,7.819999999999995,Housing,27298,8537704DG1083D
residential_0,18810,18810,2004,3,Residential,260.0,73.08,Housing,18810,7708616DG1070B
residential_3,18482,18482,1929,3,Residential,174.99999999999997,10.019999999999998,Housing,18482,7632322DG1073D
residential_2,1147,1147,1974,3,Residential,29.99999999999999,11.799999999999995,Housing,1147,0218502DG2001A
residential_4,6824,6824,1970,9,Residential,75.0,24.789999999999985,Housing,6824,6516517DG1061B
residential_0,14807,14807,2004,3,Residential,94.99999999999999,10.309999999999997,Housing,14807,7235809DG1073D
residential_0,20769,20769,2000,3,Residential,84.99999999999997,13.369999999999994,Housing,20769,7837218DG1073D
residential_2,3042,3042,1981,3,Residential,345.0,8.639999999999992,Housing,3042,0899011DF2909G
residential_0,4921,4921,1960,3,Residential,104.99999999999997,11.829999999999993,Housing,4921,6116111DG1061B
residential_4,33689,33689,1946,3,Residential,75.0,12.069999999999988,Housing,33689,9317307DG1091B
residential_0,33518,33518,1954,3,Residential,255.00000000000003,11.98,Housing,33518,9315730DG1091B
residential_0,35014,35014,1960,3,Residential,255.00000000000003,11.859999999999987,Housing,35014,9421744DG1092B
residential_0,32977,32977,1975,3,Residential,255.00000000000003,11.959999999999994,Housing,32977,9221442DG1092B
residential_3,24360,24360,1953,12,Residential,349.99999999999994,7.839999999999987,Housing,24360,8227407DG1082D
residential_0,23992,23992,2001,6,Residential,4.999999999999993,6.069999999999991,Housing,23992,8214017DG1081B
residential_3,15468,15468,2020,9,Residential,170.0,9.839999999999991,Housing,15468,7330619DG1073D
residential_2,37111,37111,1995,3,Residential,189.99999999999997,7.809999999999992,Housing,37111,9828226DG1092D
residential_2,37280,37280,1991,9,Residential,215.0,6.059999999999988,Housing,37280,9833208DG1093D
residential_4,26265,26265,1957,3,Residential,75.0,9.99,Housing,26265,8508518DG1080B
residential_3,21897,21897,1930,3,Residential,349.99999999999994,6.88,Housing,21897,8011314DG1081B
